,Country,Year,pesticides_usage,Unit
3201,Spain,2001,35700.0,tonnes
3202,Spain,2002,40727.0,tonnes
3203,Spain,2003,41586.0,tonnes
3204,Spain,2004,47445.0,tonnes
3205,Spain,2005,41017.0,tonnes
3206,Spain,2006,39767.0,tonnes
3207,Spain,2007,39286.0,tonnes
3208,Spain,2008,40719.0,tonnes
3209,Spain,2009,35199.0,tonnes
3210,Spain,2010,39043.0,tonnes
3211,Spain,2011,53549.0,tonnes
3212,Spain,2012,48668.0,tonnes
3213,Spain,2013,54197.0,tonnes
3214,Sri Lanka,1990,1571.33,tonnes
3215,Sri Lanka,1991,1409.15,tonnes
3216,Sri Lanka,1992,2144.31,tonnes
3217,Sri Lanka,1993,1753.2,tonnes
3218,Sri Lanka,1994,1860.7,tonnes
3219,Sri Lanka,1995,1735.5,tonnes
3220,Sri Lanka,1996,1654.41,tonnes
3221,Sri Lanka,1997,1622.4,tonnes
3222,Sri Lanka,1998,1532.41,tonnes
3223,Sri Lanka,1999,1766.91,tonnes
3224,Sri Lanka,2000,1695.71,tonnes
3225,Sri Lanka,2001,1705.05,tonnes
3226,Sri Lanka,2002,1714.39,tonnes
3227,Sri Lanka,2003,1723.73,tonnes
3228,Sri Lanka,2004,1733.07,tonnes
3229,Sri Lanka,2005,1742.41,tonnes
3230,Sri Lanka,2006,1751.75,tonnes
3231,Sri Lanka,2007,1439.8,tonnes
3232,Sri Lanka,2008,1152.39,tonnes
3233,Sri Lanka,2009,1170.36,tonnes
3234,Sri Lanka,2010,1450.54,tonnes
3235,Sri Lanka,2011,1290.31,tonnes
3236,Sri Lanka,2012,1112.8,tonnes
3237,Sri Lanka,2013,1235.31,tonnes
3238,Sudan,2012,2469.47,tonnes
3239,Sudan,2013,2469.47,tonnes
3240,Sudan (former),1990,1643.0,tonnes
3241,Sudan (former),1991,1643.0,tonnes
3242,Sudan (former),1992,1643.0,tonnes
3243,Sudan (former),1993,498.0,tonnes
3244,Sudan (former),1994,1015.0,tonnes
3245,Sudan (former),1995,1302.0,tonnes
3246,Sudan (former),1996,1384.0,tonnes
3247,Sudan (former),1997,1223.0,tonnes
3248,Sudan (former),1998,904.0,tonnes
3249,Sudan (former),1999,585.0,tonnes
3250,Sudan (former),2000,266.0,tonnes
3251,Sudan (former),2001,517.66,tonnes
3252,Sudan (former),2002,769.33,tonnes
3253,Sudan (former),2003,1020.99,tonnes
3254,Sudan (former),2004,1272.66,tonnes
3255,Sudan (former),2005,1524.32,tonnes
3256,Sudan (former),2006,1268.83,tonnes
3257,Sudan (former),2007,1063.38,tonnes
3258,Sudan (former),2008,1364.79,tonnes
3259,Sudan (former),2009,2425.77,tonnes
3260,Sudan (former),2010,2862.47,tonnes
3261,Sudan (former),2011,2862.47,tonnes
3262,Suriname,1990,217.0,tonnes
3263,Suriname,1991,207.0,tonnes
3264,Suriname,1992,197.5,tonnes
3265,Suriname,1993,188.0,tonnes
3266,Suriname,1994,178.5,tonnes
3267,Suriname,1995,169.0,tonnes
3268,Suriname,1996,142.0,tonnes
3269,Suriname,1997,139.0,tonnes
3270,Suriname,1998,151.33,tonnes
3271,Suriname,1999,163.67,tonnes
3272,Suriname,2000,176.0,tonnes
3273,Suriname,2001,268.01,tonnes
3274,Suriname,2002,360.03,tonnes
3275,Suriname,2003,415.86,tonnes
3276,Suriname,2004,337.59,tonnes
3277,Suriname,2005,376.46,tonnes
3278,Suriname,2006,340.36,tonnes
3279,Suriname,2007,397.75,tonnes
3280,Suriname,2008,391.39,tonnes
3281,Suriname,2009,431.83,tonnes
3282,Suriname,2010,477.87,tonnes
3283,Suriname,2011,936.24,tonnes
3284,Suriname,2012,633.92,tonnes
3285,Suriname,2013,537.49,tonnes
3286,Sweden,1990,2310.0,tonnes
3287,Sweden,1991,1841.0,tonnes
3288,Sweden,1992,1497.0,tonnes
3289,Sweden,1993,1466.0,tonnes
3290,Sweden,1994,1962.0,tonnes
3291,Sweden,1995,1225.0,tonnes
3292,Sweden,1996,1529.0,tonnes
3293,Sweden,1997,1534.0,tonnes
3294,Sweden,1998,1555.0,tonnes
3295,Sweden,1999,1602.0,tonnes
3296,Sweden,2000,1721.0,tonnes
3297,Sweden,2001,1789.0,tonnes
3298,Sweden,2002,2198.0,tonnes
3299,Sweden,2003,2549.0,tonnes
3300,Sweden,2004,1353.0,tonnes
3301,Sweden,2005,2132.0,tonnes
3302,Sweden,2006,2220.0,tonnes
3303,Sweden,2007,2157.0,tonnes
3304,Sweden,2008,2352.0,tonnes
3305,Sweden,2009,1935.0,tonnes
3306,Sweden,2010,1982.0,tonnes
3307,Sweden,2011,1781.0,tonnes
3308,Sweden,2012,1814.0,tonnes
3309,Sweden,2013,1620.0,tonnes
3310,Switzerland,1990,2282.0,tonnes
3311,Switzerland,1991,2055.9,tonnes
3312,Switzerland,1992,2018.7,tonnes
3313,Switzerland,1993,1934.5,tonnes
3314,Switzerland,1994,1922.5,tonnes
3315,Switzerland,1995,1826.3,tonnes
3316,Switzerland,1996,1746.3,tonnes
3317,Switzerland,1997,1644.3,tonnes
3318,Switzerland,1998,1563.6,tonnes
3319,Switzerland,1999,1526.6,tonnes
3320,Switzerland,2000,1576.9,tonnes
3321,Switzerland,2001,1561.9,tonnes
3322,Switzerland,2002,1526.6,tonnes
3323,Switzerland,2003,1476.7,tonnes
3324,Switzerland,2004,1390.7,tonnes
3325,Switzerland,2005,1388.3,tonnes
3326,Switzerland,2006,1359.04,tonnes
3327,Switzerland,2007,2099.3,tonnes
3328,Switzerland,2008,2011.47,tonnes
3329,Switzerland,2009,2170.4,tonnes
3330,Switzerland,2010,2059.6,tonnes
3331,Switzerland,2011,2132.14,tonnes
3332,Switzerland,2012,2077.9,tonnes
3333,Switzerland,2013,2098.5,tonnes
3334,Syrian Arab Republic,1990,858.62,tonnes
3335,Syrian Arab Republic,1991,858.62,tonnes
3336,Syrian Arab Republic,1992,858.62,tonnes
3337,Syrian Arab Republic,1993,858.62,tonnes
3338,Syrian Arab Republic,1994,858.62,tonnes
3339,Syrian Arab Republic,1995,858.62,tonnes
3340,Syrian Arab Republic,1996,858.62,tonnes
3341,Syrian Arab Republic,1997,858.62,tonnes
3342,Syrian Arab Republic,1998,1796.14,tonnes
3343,Syrian Arab Republic,1999,2043.3,tonnes
3344,Syrian Arab Republic,2000,1306.25,tonnes
3345,Syrian Arab Republic,2001,1422.24,tonnes
3346,Syrian Arab Republic,2002,1422.24,tonnes
3347,Syrian Arab Republic,2003,1422.24,tonnes
3348,Syrian Arab Republic,2004,1422.24,tonnes
3349,Syrian Arab Republic,2005,1422.24,tonnes
3350,Syrian Arab Republic,2006,1422.24,tonnes
3351,Syrian Arab Republic,2007,1422.24,tonnes
3352,Syrian Arab Republic,2008,1422.24,tonnes
3353,Syrian Arab Republic,2009,1422.24,tonnes
3354,Syrian Arab Republic,2010,1422.24,tonnes
3355,Syrian Arab Republic,2011,1422.24,tonnes
3356,Syrian Arab Republic,2012,1422.24,tonnes
3357,Syrian Arab Republic,2013,1422.24,tonnes
3358,Tajikistan,1992,2280.0,tonnes
3359,Tajikistan,1993,2280.0,tonnes
3360,Tajikistan,1994,714.0,tonnes
3361,Tajikistan,1995,54.0,tonnes
3362,Tajikistan,1996,826.0,tonnes
3363,Tajikistan,1997,751.31,tonnes
3364,Tajikistan,1998,676.63,tonnes
3365,Tajikistan,1999,601.94,tonnes
3366,Tajikistan,2000,527.25,tonnes
3367,Tajikistan,2001,452.56,tonnes
3368,Tajikistan,2002,377.88,tonnes
3369,Tajikistan,2003,303.19,tonnes
3370,Tajikistan,2004,228.5,tonnes
3371,Tajikistan,2005,235.4,tonnes
3372,Tajikistan,2006,241.9,tonnes
3373,Tajikistan,2007,247.9,tonnes
3374,Tajikistan,2008,253.5,tonnes
3375,Tajikistan,2009,258.1,tonnes
3376,Tajikistan,2010,262.1,tonnes
3377,Tajikistan,2011,264.6,tonnes
3378,Tajikistan,2012,264.6,tonnes
3379,Tajikistan,2013,264.6,tonnes
3380,Thailand,1990,18849.0,tonnes
3381,Thailand,1991,18849.0,tonnes
3382,Thailand,1992,18849.0,tonnes
3383,Thailand,1993,18849.0,tonnes
3384,Thailand,1994,20448.0,tonnes
3385,Thailand,1995,24062.0,tonnes
3386,Thailand,1996,21901.0,tonnes
3387,Thailand,1997,23960.0,tonnes
3388,Thailand,1998,19212.0,tonnes
3389,Thailand,1999,22761.0,tonnes
3390,Thailand,2000,20334.0,tonnes
3391,Thailand,2001,30629.67,tonnes
3392,Thailand,2002,40925.33,tonnes
3393,Thailand,2003,51221.0,tonnes
3394,Thailand,2004,88548.0,tonnes
3395,Thailand,2005,43831.0,tonnes
3396,Thailand,2006,41220.0,tonnes
3397,Thailand,2007,66858.0,tonnes
3398,Thailand,2008,65423.0,tonnes
3399,Thailand,2009,67933.0,tonnes
3400,Thailand,2010,68986.0,tonnes
3401,Thailand,2011,87191.0,tonnes
3402,Thailand,2012,69921.0,tonnes
3403,Thailand,2013,8190.5,tonnes
3404,Timor-Leste,1990,0.06,tonnes
3405,Timor-Leste,1991,0.06,tonnes
3406,Timor-Leste,1992,0.06,tonnes
3407,Timor-Leste,1993,0.06,tonnes
3408,Timor-Leste,1994,0.06,tonnes
3409,Timor-Leste,1995,0.06,tonnes
3410,Timor-Leste,1996,0.06,tonnes
3411,Timor-Leste,1997,0.06,tonnes
3412,Timor-Leste,1998,0.06,tonnes
3413,Timor-Leste,1999,0.06,tonnes
3414,Timor-Leste,2000,0.06,tonnes
3415,Timor-Leste,2001,0.06,tonnes
3416,Timor-Leste,2002,0.06,tonnes
3417,Timor-Leste,2003,2.35,tonnes
3418,Timor-Leste,2004,0.91,tonnes
3419,Timor-Leste,2005,0.82,tonnes
3420,Timor-Leste,2006,1.65,tonnes
3421,Timor-Leste,2007,2.47,tonnes
3422,Timor-Leste,2008,1.39,tonnes
3423,Timor-Leste,2009,1.78,tonnes
3424,Timor-Leste,2010,1.78,tonnes
3425,Timor-Leste,2011,1.78,tonnes
3426,Timor-Leste,2012,1.78,tonnes
3427,Timor-Leste,2013,1.78,tonnes
3428,Togo,1990,324.0,tonnes
3429,Togo,1991,213.0,tonnes
3430,Togo,1992,192.0,tonnes
3431,Togo,1993,206.0,tonnes
3432,Togo,1994,203.0,tonnes
3433,Togo,1995,198.0,tonnes
3434,Togo,1996,197.0,tonnes
3435,Togo,1997,228.07,tonnes
3436,Togo,1998,259.13,tonnes
3437,Togo,1999,290.2,tonnes
3438,Togo,2000,321.27,tonnes
3439,Togo,2001,352.34,tonnes
3440,Togo,2002,383.4,tonnes
3441,Togo,2003,414.47,tonnes
3442,Togo,2004,584.76,tonnes
3443,Togo,2005,203.09,tonnes
3444,Togo,2006,268.78,tonnes
3445,Togo,2007,262.45,tonnes
3446,Togo,2008,229.94,tonnes
3447,Togo,2009,172.19,tonnes
3448,Togo,2010,242.01,tonnes
3449,Togo,2011,145.74,tonnes
3450,Togo,2012,341.43,tonnes
3451,Togo,2013,371.9,tonnes
3452,Tonga,1990,11.21,tonnes
3453,Tonga,1991,11.21,tonnes
3454,Tonga,1992,11.21,tonnes
3455,Tonga,1993,11.21,tonnes
3456,Tonga,1994,11.21,tonnes
3457,Tonga,1995,11.21,tonnes
3458,Tonga,1996,11.21,tonnes
3459,Tonga,1997,11.21,tonnes
3460,Tonga,1998,11.21,tonnes
3461,Tonga,1999,11.21,tonnes
3462,Tonga,2000,11.21,tonnes
3463,Tonga,2001,11.21,tonnes
3464,Tonga,2002,11.21,tonnes
3465,Tonga,2003,11.21,tonnes
3466,Tonga,2004,11.21,tonnes
3467,Tonga,2005,11.21,tonnes
3468,Tonga,2006,11.21,tonnes
3469,Tonga,2007,11.21,tonnes
3470,Tonga,2008,11.21,tonnes
3471,Tonga,2009,11.21,tonnes
3472,Tonga,2010,11.21,tonnes
3473,Tonga,2011,11.21,tonnes
3474,Tonga,2012,11.21,tonnes
3475,Tonga,2013,11.21,tonnes
3476,Trinidad and Tobago,1990,328.41,tonnes
3477,Trinidad and Tobago,1991,386.21,tonnes
3478,Trinidad and Tobago,1992,384.63,tonnes
3479,Trinidad and Tobago,1993,313.46,tonnes
3480,Trinidad and Tobago,1994,298.71,tonnes
3481,Trinidad and Tobago,1995,283.95,tonnes
3482,Trinidad and Tobago,1996,269.2,tonnes
3483,Trinidad and Tobago,1997,254.44,tonnes
3484,Trinidad and Tobago,1998,239.69,tonnes
3485,Trinidad and Tobago,1999,224.94,tonnes
3486,Trinidad and Tobago,2000,210.18,tonnes
3487,Trinidad and Tobago,2001,195.43,tonnes
3488,Trinidad and Tobago,2002,180.68,tonnes
3489,Trinidad and Tobago,2003,165.92,tonnes
3490,Trinidad and Tobago,2004,151.17,tonnes
3491,Trinidad and Tobago,2005,136.41,tonnes
3492,Trinidad and Tobago,2006,121.66,tonnes
3493,Trinidad and Tobago,2007,106.91,tonnes
3494,Trinidad and Tobago,2008,92.15,tonnes
3495,Trinidad and Tobago,2009,77.4,tonnes
3496,Trinidad and Tobago,2010,2026.91,tonnes
3497,Trinidad and Tobago,2011,170.35,tonnes
3498,Trinidad and Tobago,2012,2101.23,tonnes
3499,Trinidad and Tobago,2013,856.9,tonnes
3500,Tunisia,1990,909.0,tonnes
3501,Tunisia,1991,909.0,tonnes
3502,Tunisia,1992,909.0,tonnes
3503,Tunisia,1993,909.0,tonnes
3504,Tunisia,1994,909.0,tonnes
3505,Tunisia,1995,909.0,tonnes
3506,Tunisia,1996,909.0,tonnes
3507,Tunisia,1997,909.0,tonnes
3508,Tunisia,1998,915.34,tonnes
3509,Tunisia,1999,921.68,tonnes
3510,Tunisia,2000,928.02,tonnes
3511,Tunisia,2001,934.36,tonnes
3512,Tunisia,2002,940.7,tonnes
3513,Tunisia,2003,947.04,tonnes
3514,Tunisia,2004,953.38,tonnes
3515,Tunisia,2005,959.72,tonnes
3516,Tunisia,2006,966.06,tonnes
3517,Tunisia,2007,972.4,tonnes
3518,Tunisia,2008,978.74,tonnes
3519,Tunisia,2009,985.08,tonnes
3520,Tunisia,2010,985.08,tonnes
3521,Tunisia,2011,985.08,tonnes
3522,Tunisia,2012,985.08,tonnes
3523,Tunisia,2013,985.08,tonnes
3524,Turkey,1990,29918.0,tonnes
3525,Turkey,1991,24343.0,tonnes
3526,Turkey,1992,27110.0,tonnes
3527,Turkey,1993,28042.0,tonnes
3528,Turkey,1994,24219.0,tonnes
3529,Turkey,1995,27350.33,tonnes
3530,Turkey,1996,30326.67,tonnes
3531,Turkey,1997,34431.0,tonnes
3532,Turkey,1998,30162.0,tonnes
3533,Turkey,1999,33089.0,tonnes
3534,Turkey,2000,33471.0,tonnes
3535,Turkey,2001,25539.0,tonnes
3536,Turkey,2002,27928.49,tonnes
3537,Turkey,2003,33095.97,tonnes
3538,Turkey,2004,28859.46,tonnes
3539,Turkey,2005,40367.95,tonnes
3540,Turkey,2006,27464.43,tonnes
3541,Turkey,2007,48715.51,tonnes
3542,Turkey,2008,37640.2,tonnes
3543,Turkey,2009,37651.15,tonnes
3544,Turkey,2010,38554.69,tonnes
3545,Turkey,2011,39534.43,tonnes
3546,Turkey,2012,42610.59,tonnes
3547,Turkey,2013,39440.0,tonnes
3548,Turkmenistan,1992,7663.0,tonnes
3549,Turkmenistan,1993,9712.0,tonnes
3550,Turkmenistan,1994,9712.0,tonnes
3551,Turkmenistan,1995,9712.0,tonnes
3552,Turkmenistan,1996,9712.0,tonnes
3553,Turkmenistan,1997,9712.0,tonnes
3554,Turkmenistan,1998,9712.0,tonnes
3555,Turkmenistan,1999,9712.0,tonnes
3556,Turkmenistan,2000,9712.0,tonnes
3557,Turkmenistan,2001,9712.0,tonnes
3558,Turkmenistan,2002,9712.0,tonnes
3559,Turkmenistan,2003,9712.0,tonnes
3560,Turkmenistan,2004,9712.0,tonnes
3561,Turkmenistan,2005,9712.0,tonnes
3562,Turkmenistan,2006,9712.0,tonnes
3563,Turkmenistan,2007,9712.0,tonnes
3564,Turkmenistan,2008,9712.0,tonnes
3565,Turkmenistan,2009,9712.0,tonnes
3566,Turkmenistan,2010,9712.0,tonnes
3567,Turkmenistan,2011,9712.0,tonnes
3568,Turkmenistan,2012,9712.0,tonnes
3569,Turkmenistan,2013,9712.0,tonnes
3570,Uganda,1990,72.0,tonnes
3571,Uganda,1991,72.0,tonnes
3572,Uganda,1992,72.0,tonnes
3573,Uganda,1993,71.0,tonnes
3574,Uganda,1994,59.0,tonnes
3575,Uganda,1995,88.0,tonnes
3576,Uganda,1996,88.0,tonnes
3577,Uganda,1997,88.0,tonnes
3578,Uganda,1998,88.0,tonnes
3579,Uganda,1999,88.0,tonnes
3580,Uganda,2000,88.0,tonnes
3581,Uganda,2001,88.0,tonnes
3582,Uganda,2002,88.0,tonnes
3583,Uganda,2003,88.0,tonnes
3584,Uganda,2004,88.0,tonnes
3585,Uganda,2005,88.0,tonnes
3586,Uganda,2006,88.0,tonnes
3587,Uganda,2007,88.0,tonnes
3588,Uganda,2008,88.0,tonnes
3589,Uganda,2009,88.0,tonnes
3590,Uganda,2010,88.0,tonnes
3591,Uganda,2011,88.0,tonnes
3592,Uganda,2012,88.0,tonnes
3593,Uganda,2013,88.0,tonnes
3594,Ukraine,1992,66772.0,tonnes
3595,Ukraine,1993,61843.46,tonnes
3596,Ukraine,1994,56914.93,tonnes
3597,Ukraine,1995,51986.39,tonnes
3598,Ukraine,1996,47057.85,tonnes
3599,Ukraine,1997,42129.32,tonnes
3600,Ukraine,1998,37200.78,tonnes
3601,Ukraine,1999,32272.25,tonnes
3602,Ukraine,2000,27343.71,tonnes
3603,Ukraine,2001,22415.17,tonnes
3604,Ukraine,2002,17486.64,tonnes
3605,Ukraine,2003,12558.1,tonnes
3606,Ukraine,2004,15344.4,tonnes
3607,Ukraine,2005,23021.7,tonnes
3608,Ukraine,2006,28832.6,tonnes
3609,Ukraine,2007,36476.0,tonnes
3610,Ukraine,2008,54080.5,tonnes
3611,Ukraine,2009,36444.7,tonnes
3612,Ukraine,2010,62534.6,tonnes
3613,Ukraine,2011,79491.7,tonnes
3614,Ukraine,2012,90814.8,tonnes
3615,Ukraine,2013,86781.8,tonnes
3616,United Kingdom,1990,29517.0,tonnes
3617,United Kingdom,1991,29022.0,tonnes
3618,United Kingdom,1992,31077.0,tonnes
3619,United Kingdom,1993,32387.0,tonnes
3620,United Kingdom,1994,33929.0,tonnes
3621,United Kingdom,1995,33743.0,tonnes
3622,United Kingdom,1996,35579.0,tonnes
3623,United Kingdom,1997,35490.0,tonnes
3624,United Kingdom,1998,35422.0,tonnes
3625,United Kingdom,1999,35537.0,tonnes
3626,United Kingdom,2000,33031.28,tonnes
3627,United Kingdom,2001,32893.1,tonnes
3628,United Kingdom,2002,30995.26,tonnes
3629,United Kingdom,2003,30754.4,tonnes
3630,United Kingdom,2004,31223.91,tonnes
3631,United Kingdom,2005,31415.27,tonnes
3632,United Kingdom,2006,22588.09,tonnes
3633,United Kingdom,2007,22331.7,tonnes
3634,United Kingdom,2008,21596.68,tonnes
3635,United Kingdom,2009,21324.22,tonnes
3636,United Kingdom,2010,16770.87,tonnes
3637,United Kingdom,2011,16401.66,tonnes
3638,United Kingdom,2012,17718.64,tonnes
3639,United Kingdom,2013,17673.46,tonnes
3640,United Republic of Tanzania,1990,20.0,tonnes
3641,United Republic of Tanzania,1991,20.0,tonnes
3642,United Republic of Tanzania,1992,20.0,tonnes
3643,United Republic of Tanzania,1993,20.0,tonnes
3644,United Republic of Tanzania,1994,715.0,tonnes
3645,United Republic of Tanzania,1995,557.0,tonnes
3646,United Republic of Tanzania,1996,7.0,tonnes
3647,United Republic of Tanzania,1997,49.0,tonnes
3648,United Republic of Tanzania,1998,1.0,tonnes
3649,United Republic of Tanzania,1999,1.0,tonnes
3650,United Republic of Tanzania,2000,1.0,tonnes
3651,United Republic of Tanzania,2001,1.0,tonnes
3652,United Republic of Tanzania,2002,1.0,tonnes
3653,United Republic of Tanzania,2003,1.0,tonnes
3654,United Republic of Tanzania,2004,1.0,tonnes
3655,United Republic of Tanzania,2005,1.0,tonnes
3656,United Republic of Tanzania,2006,1.0,tonnes
3657,United Republic of Tanzania,2007,1.0,tonnes
3658,United Republic of Tanzania,2008,1.0,tonnes
3659,United Republic of Tanzania,2009,1.0,tonnes
3660,United Republic of Tanzania,2010,1.0,tonnes
3661,United Republic of Tanzania,2011,1.0,tonnes
3662,United Republic of Tanzania,2012,1.0,tonnes
3663,United Republic of Tanzania,2013,1.0,tonnes
3664,United States of America,1990,400975.93,tonnes
3665,United States of America,1991,384646.39,tonnes
3666,United States of America,1992,400975.9,tonnes
3667,United States of America,1993,391903.86,tonnes
3668,United States of America,1994,425922.68,tonnes
3669,United States of America,1995,423201.53,tonnes
3670,United States of America,1996,433180.36,tonnes
3671,United States of America,1997,434540.76,tonnes
3672,United States of America,1998,424562.11,tonnes
3673,United States of America,1999,433633.96,tonnes
3674,United States of America,2000,430005.21,tonnes
3675,United States of America,2001,411407.94,tonnes
3676,United States of America,2002,416851.04,tonnes
3677,United States of America,2003,417758.24,tonnes
3678,United States of America,2004,425015.71,tonnes
3679,United States of America,2005,388275.15,tonnes
3680,United States of America,2006,392810.67,tonnes
3681,United States of America,2007,400068.15,tonnes
3682,United States of America,2008,379202.92,tonnes
3683,United States of America,2009,358337.7,tonnes
3684,United States of America,2010,374818.2,tonnes
3685,United States of America,2011,391298.7,tonnes
3686,United States of America,2012,407779.2,tonnes
3687,United States of America,2013,407779.2,tonnes
3688,Uruguay,1990,1762.01,tonnes
3689,Uruguay,1991,1762.01,tonnes
3690,Uruguay,1992,2072.03,tonnes
3691,Uruguay,1993,1634.02,tonnes
3692,Uruguay,1994,2272.08,tonnes
3693,Uruguay,1995,2413.02,tonnes
3694,Uruguay,1996,3444.01,tonnes
3695,Uruguay,1997,3362.05,tonnes
3696,Uruguay,1998,4239.03,tonnes
3697,Uruguay,1999,3925.03,tonnes
3698,Uruguay,2000,3650.08,tonnes
3699,Uruguay,2001,4433.04,tonnes
3700,Uruguay,2002,5184.5,tonnes
3701,Uruguay,2003,7455.26,tonnes
3702,Uruguay,2004,9017.73,tonnes
3703,Uruguay,2005,9232.47,tonnes
3704,Uruguay,2006,9143.45,tonnes
3705,Uruguay,2007,14057.2,tonnes
3706,Uruguay,2008,13335.22,tonnes
3707,Uruguay,2009,13475.41,tonnes
3708,Uruguay,2010,14981.18,tonnes
3709,Uruguay,2011,17517.76,tonnes
3710,Uruguay,2012,23506.4,tonnes
3711,Uruguay,2013,19028.6,tonnes
3712,USSR,1990,86200.0,tonnes
3713,USSR,1991,92200.0,tonnes
3714,Vanuatu,1990,147.0,tonnes
3715,Vanuatu,1991,222.0,tonnes
3716,Vanuatu,1992,198.0,tonnes
3717,Vanuatu,1993,131.0,tonnes
3718,Vanuatu,1994,131.0,tonnes
3719,Vanuatu,1995,131.0,tonnes
3720,Vanuatu,1996,131.0,tonnes
3721,Vanuatu,1997,131.0,tonnes
3722,Vanuatu,1998,131.0,tonnes
3723,Vanuatu,1999,131.0,tonnes
3724,Vanuatu,2000,131.0,tonnes
3725,Vanuatu,2001,131.0,tonnes
3726,Vanuatu,2002,131.0,tonnes
3727,Vanuatu,2003,131.0,tonnes
3728,Vanuatu,2004,131.0,tonnes
3729,Vanuatu,2005,131.0,tonnes
3730,Vanuatu,2006,131.0,tonnes
3731,Vanuatu,2007,131.0,tonnes
3732,Vanuatu,2008,131.0,tonnes
3733,Vanuatu,2009,131.0,tonnes
3734,Vanuatu,2010,131.0,tonnes
3735,Vanuatu,2011,131.0,tonnes
3736,Vanuatu,2012,131.0,tonnes
3737,Vanuatu,2013,131.0,tonnes
3738,Venezuela (Bolivarian Republic of),1990,1822.0,tonnes
3739,Venezuela (Bolivarian Republic of),1991,2409.0,tonnes
3740,Venezuela (Bolivarian Republic of),1992,3928.0,tonnes
3741,Venezuela (Bolivarian Republic of),1993,3928.0,tonnes
3742,Venezuela (Bolivarian Republic of),1994,3928.0,tonnes
3743,Venezuela (Bolivarian Republic of),1995,3928.0,tonnes
3744,Venezuela (Bolivarian Republic of),1996,3928.0,tonnes
3745,Venezuela (Bolivarian Republic of),1997,3928.0,tonnes
3746,Venezuela (Bolivarian Republic of),1998,3928.0,tonnes
3747,Venezuela (Bolivarian Republic of),1999,3928.0,tonnes
3748,Venezuela (Bolivarian Republic of),2000,3928.0,tonnes
3749,Venezuela (Bolivarian Republic of),2001,3928.0,tonnes
3750,Venezuela (Bolivarian Republic of),2002,3928.0,tonnes
3751,Venezuela (Bolivarian Republic of),2003,3928.0,tonnes
3752,Venezuela (Bolivarian Republic of),2004,3928.0,tonnes
3753,Venezuela (Bolivarian Republic of),2005,3928.0,tonnes
3754,Venezuela (Bolivarian Republic of),2006,3928.0,tonnes
3755,Venezuela (Bolivarian Republic of),2007,3928.0,tonnes
3756,Venezuela (Bolivarian Republic of),2008,3928.0,tonnes
3757,Venezuela (Bolivarian Republic of),2009,3928.0,tonnes
3758,Venezuela (Bolivarian Republic of),2010,3928.0,tonnes
3759,Venezuela (Bolivarian Republic of),2011,3928.0,tonnes
3760,Venezuela (Bolivarian Republic of),2012,3928.0,tonnes
3761,Venezuela (Bolivarian Republic of),2013,3928.0,tonnes
3762,Viet Nam,1990,20912.0,tonnes
3763,Viet Nam,1991,20912.0,tonnes
3764,Viet Nam,1992,20912.0,tonnes
3765,Viet Nam,1993,20912.0,tonnes
3766,Viet Nam,1994,20912.0,tonnes
3767,Viet Nam,1995,24896.0,tonnes
3768,Viet Nam,1996,32745.0,tonnes
3769,Viet Nam,1997,33019.0,tonnes
3770,Viet Nam,1998,20841.0,tonnes
3771,Viet Nam,1999,16695.0,tonnes
3772,Viet Nam,2000,16502.0,tonnes
3773,Viet Nam,2001,19154.0,tonnes
3774,Viet Nam,2002,19154.0,tonnes
3775,Viet Nam,2003,19154.0,tonnes
3776,Viet Nam,2004,19154.0,tonnes
3777,Viet Nam,2005,19154.0,tonnes
3778,Viet Nam,2006,19154.0,tonnes
3779,Viet Nam,2007,19154.0,tonnes
3780,Viet Nam,2008,19154.0,tonnes
3781,Viet Nam,2009,19154.0,tonnes
3782,Viet Nam,2010,19154.0,tonnes
3783,Viet Nam,2011,19154.0,tonnes
3784,Viet Nam,2012,19154.0,tonnes
3785,Viet Nam,2013,19154.0,tonnes
3786,Yemen,1990,713.28,tonnes
3787,Yemen,1991,713.28,tonnes
3788,Yemen,1992,713.28,tonnes
3789,Yemen,1993,713.28,tonnes
3790,Yemen,1994,713.28,tonnes
3791,Yemen,1995,713.28,tonnes
3792,Yemen,1996,713.28,tonnes
3793,Yemen,1997,713.28,tonnes
3794,Yemen,1998,1182.1,tonnes
3795,Yemen,1999,1237.15,tonnes
3796,Yemen,2000,1289.15,tonnes
3797,Yemen,2001,1576.17,tonnes
3798,Yemen,2002,1863.19,tonnes
3799,Yemen,2003,748.13,tonnes
3800,Yemen,2004,614.12,tonnes
3801,Yemen,2005,786.64,tonnes
3802,Yemen,2006,741.65,tonnes
3803,Yemen,2007,193.69,tonnes
3804,Yemen,2008,79.57,tonnes
3805,Yemen,2009,92.36,tonnes
3806,Yemen,2010,133.85,tonnes
3807,Yemen,2011,109.59,tonnes
3808,Yemen,2012,109.59,tonnes
3809,Yemen,2013,109.59,tonnes
3810,Yugoslav SFR,1990,2575.0,tonnes
3811,Yugoslav SFR,1991,2857.0,tonnes
3812,Zambia,1990,1080.0,tonnes
3813,Zambia,1991,1080.0,tonnes
3814,Zambia,1992,1080.0,tonnes
3815,Zambia,1993,1080.0,tonnes
3816,Zambia,1994,1080.0,tonnes
3817,Zambia,1995,716.0,tonnes
3818,Zambia,1996,1670.0,tonnes
3819,Zambia,1997,1616.4,tonnes
3820,Zambia,1998,1562.8,tonnes
